canonical_id,work_id,title,years,production_year,favorite_count,my_list_count,primary_genre,source_origin,canonical_tags,classification_status,detail_url,attribute_source_url,attribute_fetched_at
danime:10087,10087,機神咆吼デモンベイン,2006,2006,12316,15945,ファンタジー,,ファンタジー|SF|ロボット・メカ|現代ファンタジー|ロボットSF|ミステリー|推理・謎解き|魔法|怪異・妖怪|犯罪・警察,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10087,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10087,2026-07-25T10:45:23.551Z
danime:10088,10088,ウィッチブレイド,2006,2006,14006,18616,バトル・アクション,,バトル・アクション|ドラマ・青春|成長・挑戦|家族,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10088,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10088,2026-07-25T10:45:23.551Z
danime:10089,10089,スパイダーライダーズ～オラクルの勇者たち～,2006,2006,744,1287,バトル・アクション,,バトル・アクション|ファンタジー,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10089,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10089,2026-07-25T10:45:23.551Z
danime:10090,10090,スパイダーライダーズ～よみがえる太陽～,2006,2006,530,724,バトル・アクション,,バトル・アクション,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10090,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10090,2026-07-25T10:45:23.551Z
danime:10091,10091,シスター・プリンセス Re Pure ストーリーズ,2002,2002,4039,4581,恋愛・ラブコメ,,恋愛・ラブコメ|ラブコメ|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10091,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10091,2026-07-25T10:22:31.564Z
danime:10092,10092,伝説の勇者の伝説,2010,2010,41093,54481,異世界・ハイファンタジー,ライトノベル・小説,異世界・ハイファンタジー|ファンタジー|異世界ファンタジー|異世界,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10092,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10092,2026-07-25T10:33:32.104Z
danime:10093,10093,忘却の旋律,2004,2004,4032,6098,SF,,SF|ロボット・メカ|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10093,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10093,2026-07-25T10:22:12.115Z
danime:10095,10095,まかでみ・WAっしょい!,2008,2008,3624,4635,異世界・ハイファンタジー,ライトノベル・小説,異世界・ハイファンタジー|ファンタジー|恋愛・ラブコメ|異世界ファンタジー|現代ファンタジー|ラブコメ|異世界|学園|恋愛|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10095,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10095,2026-07-25T10:33:29.584Z
danime:10096,10096,劇場版“文学少女”,2010,2010,9701,9875,恋愛・ラブコメ,ライトノベル・小説,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10096,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10096,2026-07-25T10:33:32.104Z
danime:10097,10097,“文学少女” メモワールⅠ夢見る少女の前奏曲(プレリュード)-,2010,2010,4268,5022,恋愛・ラブコメ,ライトノベル・小説,恋愛・ラブコメ|ドラマ・青春|ラブコメ|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10097,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10097,2026-07-25T10:33:32.104Z
danime:10098,10098,キノの旅 病気の国 -For You-,2007,2007,24082,20589,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦|旅・冒険,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10098,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10098,2026-07-25T10:45:59.280Z
danime:10099,10099,バカとテストと召喚獣 ～祭～,2011,2011,32457,32531,コメディ・ギャグ,ライトノベル・小説,コメディ・ギャグ|ファンタジー|バトル・アクション|恋愛・ラブコメ|異世界ファンタジー|ラブコメ|異世界|学園|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10099,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10099,2026-07-25T10:45:34.871Z
danime:10100,10100,バカとテストと召喚獣にっ!,2011,2011,46415,46565,コメディ・ギャグ,ライトノベル・小説,コメディ・ギャグ|ファンタジー|バトル・アクション|恋愛・ラブコメ|異世界ファンタジー|ラブコメ|異世界|学園|成長・挑戦|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10100,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10100,2026-07-25T10:45:34.871Z
danime:10101,10101,魔乳秘剣帖,2011,2011,15092,21370,バトル・アクション,,バトル・アクション|歴史・時代劇|政治・戦略,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10101,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10101,2026-07-25T10:45:34.871Z
danime:10102,10102,瀬戸の花嫁,2007,2007,46560,50582,コメディ・ギャグ,漫画,コメディ・ギャグ|恋愛・ラブコメ|ラブコメ|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10102,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10102,2026-07-25T10:45:59.280Z
danime:10103,10103,灼眼のシャナ,2005,2005,63469,64834,バトル・アクション,ライトノベル・小説,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|学園|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10103,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10103,2026-07-25T10:22:17.253Z
danime:10104,10104,灼眼のシャナ SP｢恋と温泉の校外学習!｣,2006,2006,13022,14531,バトル・アクション,ライトノベル・小説,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10104,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10104,2026-07-25T10:45:23.551Z
danime:10105,10105,灼眼のシャナⅡ(Second),2007,2007,23654,25666,バトル・アクション,ライトノベル・小説,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10105,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10105,2026-07-25T10:45:59.280Z
danime:10106,10106,灼眼のシャナS(OVA),2009,2009,16025,17178,バトル・アクション,ライトノベル・小説,バトル・アクション|恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10106,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10106,2026-07-25T10:33:37.520Z
danime:10107,10107,とある科学の超電磁砲,2009,2009,145969,186656,SF,,SF|バトル・アクション|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10107,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10107,2026-07-25T10:33:37.520Z
danime:10108,10108,とある魔術の禁書目録Ⅱ,2010,2010,90104,115417,ファンタジー,,ファンタジー|バトル・アクション|現代ファンタジー|学園|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10108,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10108,2026-07-25T10:33:32.104Z
danime:10109,10109,とある科学の超電磁砲 OVA,2010,2010,56067,71843,SF,,SF|バトル・アクション|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10109,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10109,2026-07-25T10:33:32.104Z
danime:10110,10110,ロウきゅーぶ!,2011,2011,28642,34359,スポーツ・競技,,スポーツ・競技|恋愛・ラブコメ|ラブコメ|学園|恋愛|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10110,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10110,2026-07-25T10:45:34.871Z
danime:10111,10111,神様のメモ帳,2011,2011,54963,57406,ホラー・サスペンス・ミステリー,,ホラー・サスペンス・ミステリー|ミステリー|学園|推理・謎解き,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10111,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10111,2026-07-25T10:45:34.871Z
danime:10112,10112,C3 -シーキューブ-,2011,2011,20716,23368,ホラー・サスペンス・ミステリー,ライトノベル・小説,ホラー・サスペンス・ミステリー|バトル・アクション|現代ファンタジー|学園|怪異・妖怪,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10112,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10112,2026-07-25T10:45:34.871Z
danime:10114,10114,今日からマ王！R,2008,2008,14645,19151,異世界・ハイファンタジー,,異世界・ハイファンタジー|ファンタジー|バトル・アクション|コメディ・ギャグ|異世界ファンタジー|異世界|学園,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10114,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10114,2026-07-25T10:33:29.584Z
danime:10115,10115,ふしぎの海のナディア,1990,1990,46333,53520,SF,,SF|ドラマ・青春|ロボット・メカ|ロボットSF|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10115,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10115,2026-07-25T10:20:39.630Z
danime:10116,10116,心霊探偵八雲,2010,2010,32522,40313,ホラー・サスペンス・ミステリー,,ホラー・サスペンス・ミステリー|ミステリー|学園|推理・謎解き,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10116,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10116,2026-07-25T10:33:32.104Z
danime:10117,10117,｢HAPPY☆LESSON｣ THE TV,2002,2002,4113,6074,恋愛・ラブコメ,,恋愛・ラブコメ|ラブコメ|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10117,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10117,2026-07-25T10:22:31.564Z
danime:10118,10118,HAPPY☆LESSON ADVANCE,2003,2003,2343,3242,恋愛・ラブコメ,,恋愛・ラブコメ|ラブコメ|学園|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10118,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10118,2026-07-25T10:55:44.137Z
danime:10119,10119,プリンセスチュチュ,2002,2002,12073,13027,ドラマ・青春,,ドラマ・青春|スポーツ・競技|スペキュレーティブ判定保留|学園|成長・挑戦|スポーツ,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10119,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10119,2026-07-25T10:22:31.564Z
danime:10120,10120,スクラップド・プリンセス,2003,2003,14155,20429,ファンタジー,漫画,ファンタジー|バトル・アクション,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10120,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10120,2026-07-25T10:55:44.137Z
danime:10121,10121,キノの旅 何かをするために -Life goes on-/キノの旅 塔の国 -Free Lance-,2005,2005,20125,18170,ドラマ・青春,,ドラマ・青春|スペキュレーティブ判定保留|成長・挑戦|旅・冒険,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10121,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10121,2026-07-25T10:22:17.253Z
danime:10122,10122,アスタロッテのおもちゃ!,2011,2011,16546,20425,恋愛・ラブコメ,,恋愛・ラブコメ|スペキュレーティブ判定保留|ラブコメ|家族|恋愛,needs-review,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10122,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10122,2026-07-25T10:45:34.871Z
danime:10123,10123,魔法遣いに大切なこと,2002,2002,14677,14511,ファンタジー,,ファンタジー|ドラマ・青春|現代ファンタジー|学園|成長・挑戦|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10123,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10123,2026-07-25T10:22:31.564Z
danime:10124,10124,SHUFFLE!,2005,2005,26070,30737,恋愛・ラブコメ,,恋愛・ラブコメ|ファンタジー|現代ファンタジー|ラブコメ|学園|恋愛|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10124,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10124,2026-07-25T10:22:17.253Z
danime:10125,10125,SHUFFLE!MEMORIES,2007,2007,9446,11008,恋愛・ラブコメ,,恋愛・ラブコメ|ファンタジー|現代ファンタジー|ラブコメ|学園|恋愛|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10125,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10125,2026-07-25T10:45:59.280Z
danime:10126,10126,喰霊-零-,2008,2008,61322,71337,バトル・アクション,漫画,バトル・アクション|ホラー・サスペンス・ミステリー|友情・仲間,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10126,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10126,2026-07-25T10:33:29.584Z
danime:10127,10127,裏切りは僕の名前を知っている,2010,2010,35427,44792,異世界・ハイファンタジー,漫画,異世界・ハイファンタジー|ファンタジー|異世界ファンタジー|異世界|学園|友情・仲間|転生,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10127,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10127,2026-07-25T10:33:32.104Z
danime:10128,10128,ストライクウィッチーズ2,2010,2010,24227,34007,ロボット・メカ,,ロボット・メカ|SF|バトル・アクション|戦争・ミリタリー|ロボットSF|友情・仲間|戦争|軍事,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10128,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10128,2026-07-25T10:33:32.104Z
danime:10129,10129,デッドマン・ワンダーランド,2010,2010,36671,34178,バトル・アクション,漫画,バトル・アクション|ドラマ・青春|学園|成長・挑戦,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10129,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10129,2026-07-25T10:33:32.104Z
danime:10130,10130,マケン姫っ!,2011,2011,24515,31771,バトル・アクション,,バトル・アクション|ファンタジー|恋愛・ラブコメ|現代ファンタジー|ラブコメ|学園|恋愛|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10130,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10130,2026-07-25T10:45:34.871Z
danime:10131,10131,R-15,2011,2011,22820,29866,恋愛・ラブコメ,ライトノベル・小説,恋愛・ラブコメ|ラブコメ|学園|恋愛,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10131,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10131,2026-07-25T10:45:34.871Z
danime:10132,10132,咲-Saki-,2009,2009,58103,71339,スポーツ・競技,漫画,スポーツ・競技|ドラマ・青春|学園|成長・挑戦|スポーツ,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10132,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10132,2026-07-25T10:33:37.520Z
danime:10133,10133,こぴはん,2011,2011,1487,2445,コメディ・ギャグ,,コメディ・ギャグ|ショート|日常・ほのぼの|癒やし,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10133,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10133,2026-07-25T10:45:34.871Z
danime:10134,10134,VS騎士ラムネ&40 炎,1996,1996,7500,7253,コメディ・ギャグ,,コメディ・ギャグ|SF|ファンタジー|ロボット・メカ|ロボットSF,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10134,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10134,2026-07-25T10:32:46.898Z
danime:10135,10135,NG騎士ラムネ&40,1990,1990,9969,10956,コメディ・ギャグ,,コメディ・ギャグ|SF|ファンタジー|ロボット・メカ|現代ファンタジー|ロボットSF|学園|友情・仲間|魔法,classified,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10135,https://animestore.docomo.ne.jp/animestore/ci_pc?workId=10135,2026-07-25T10:20:39.630Z
